1519644780,1233845,33.587786259541971,1234444.1732904653,1233676.5409952488,767.6322952164337,1233975
1519644780,1233845,40.0,1234408.1136948115,1233671.8863051885,736.22738962294534,1233975
1519644900,1233870,36.0,1234358.2704519369,1233661.7295480631,696.54090387374163,1233970
1519644960,1233970,42.809364548494983,1234328.3277450171,1233660.9579692688,667.369775748346,1233975
1519645020,1233975,47.955390334572485,1234323.9007002232,1233657.5278712055,666.37282901769504,1233915
1519645080,1233915,38.403041825095059,1234263.1475301005,1233643.9953270422,619.15220305835828,1233865
1519645140,1233865,38.403041825095059,1234263.1475301005,1233643.9953270422,619.15220305835828,1233725
1519645200,1233725,34.256055363321806,1234223.7054693489,1233618.4373877938,605.268081555143,1233630
1519645260,1233630,34.256055363321806,1234212.357411341,1233564.7854458017,647.57196553936228,1233850
1519645260,1233630,39.682539682539684,1234144.158541312,1233586.5557444021,557.60279690986499,1233850
1519645320,1233850,40.625,1234059.0556741606,1233628.8014686967,430.25420546391979,1233875
1519645380,1233875,49.808429118773951,1234058.5644006028,1233628.5784565399,429.98594406293705,1233860
1519645500,1233965,56.981132075471706,1234077.6095961777,1233635.9618323937,441.64776378404349,1233970
1519645560,1233970,62.04081632653061,1234079.4169940846,1233676.2972916295,403.11970245512202,1233865
1519645620,1233865,50.862068965517246,1234080.1246142429,1233678.4468143284,401.67779991449788,1233925
1519645680,1233925,47.706422018348626,1234070.9205727698,1233680.5079986588,390.41257411101833,1233935
1519645740,1233935,49.729729729729733,1234077.0162039415,1233682.9837960585,394.03240788308904,1233965
1519645800,1233965,49.729729729729733,1234077.0162039415,1233682.9837960585,394.03240788308904,1234175
1519645860,1234175,58.849557522123895,1234143.1556878381,1233645.4157407333,497.73994710482657,1233930
1519645920,1233930,50.570342205323193,1234144.7398973566,1233645.9743883575,498.76550899911672,1233770
1519645980,1233770,46.666666666666664,1234146.5347107358,1233630.6081464069,515.92656432883814,1233680
1519646040,1233680,48.36363636363636,1234153.0384771023,1233617.6758086118,535.36266849050298,1233665
1519646100,1233665,51.351351351351347,1234145.7394739757,1233629.9748117384,515.76466223737225,1233475
1519646160,1233475,41.637010676156585,1234203.7052707686,1233484.8661578028,718.83911296585575,1233640
